Symbol;Name;ListedDt;LastDt;Status
GENC;Gencor Industries;2007-12-20T00:00:00;2022-09-09T00:00:00;Active
GENE;Genetic Technologies ADS;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GENI;Genius Sports Limited;2020-10-05T00:00:00;2022-09-16T00:00:00;Active
GENQ;Genesis Unicorn Capital Class A;2022-04-07T00:00:00;2022-09-16T00:00:00;Active
GENQW;Genesis Unicorn Capital Warrants;2022-04-07T00:00:00;2022-09-16T00:00:00;Active
GEO;Geo;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
GEOS;Geospace Technologies;2007-05-09T00:00:00;2022-09-09T00:00:00;Active
GER;Goldman Sachs Mlp Energy Renaissance Fund;2014-09-26T00:00:00;2022-09-09T00:00:00;Active
GERN;Geron;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GES;Guess;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
GET;Getnet Adquirencia E Servicos Para Meios De Pagamento S.A. American Depositary Shares;2021-10-18T00:00:00;2022-09-09T00:00:00;Active
GEVO;Gevo,;2011-02-09T00:00:00;2022-09-09T00:00:00;Active
GF;New Germany Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GFAI;Guardforce Ai;2021-09-29T00:00:00;2022-09-16T00:00:00;Active
GFAIW;Guardforce AI Co. Warrant;2021-09-29T00:00:00;2022-09-16T00:00:00;Active
GFF;Griffon;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GFI;Gold Fields Limited;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
GFL;Gfl Environmental;2020-03-03T00:00:00;2022-09-09T00:00:00;Active
GFLU;Gfl Environmental Tangible Equity Units;2020-03-03T00:00:00;2022-09-09T00:00:00;Active
GFS;Globalfoundries Ordinary Shares;2021-10-28T00:00:00;2022-09-16T00:00:00;Active
GGAL;Grupo Financiero Galicia S.A.;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
GGB;Gerdau S.A.;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
GGE;Green Giant;2007-04-03T00:00:00;2022-09-16T00:00:00;Active
GGG;Graco;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
GGMC;Glenfarne Merger Class A;2021-05-27T00:00:00;2022-09-16T00:00:00;Active
GGN;Gamco Global Gold Natural Resources & Income Trust;2007-05-08T00:00:00;2022-09-16T00:00:00;Active
GGR;Gogoro;2022-04-05T00:00:00;2022-09-16T00:00:00;Active
GGROW;Gogoro Warrant;2022-04-05T00:00:00;2022-09-16T00:00:00;Active
GGT;Gabelli Multi-Media Trust;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GGZ;Gabelli Global Small And Mid Cap Value Trust;2014-06-12T00:00:00;2022-09-16T00:00:00;Active
GH;Guardant Health;2018-10-04T00:00:00;2022-09-16T00:00:00;Active
GHC;Graham Holdings Company;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GHG;Greentree Hospitality American Depositary Shares Each Representing One Class A Ordinary Share;2018-03-27T00:00:00;2022-09-09T00:00:00;Active
GHIX;Gores Holdings Ix Class A;2022-03-22T00:00:00;2022-09-16T00:00:00;Active
GHL;Greenhill & Co;2007-05-04T00:00:00;2022-09-16T00:00:00;Active
GHLD;Guild Co;2020-11-02T00:00:00;2022-09-09T00:00:00;Active
GHM;Graham;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GHRS;Gh Research Plc;2021-06-25T00:00:00;2022-09-16T00:00:00;Active
GHSI;Guardion Health Sciences;2019-04-05T00:00:00;2022-09-09T00:00:00;Active
GHY;Pgim Global High Yield Fund;2012-12-21T00:00:00;2022-09-16T00:00:00;Active
GIA;Gigcapital 5;2021-11-04T00:00:00;2022-09-16T00:00:00;Active
GIB;Cgi;2007-05-10T00:00:00;2022-09-16T00:00:00;Active
GIC;Global Industrial Company;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
GIFI;Gulf Island Fabrication;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GIGM;Gigamedia Ordinary Shares;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GIII;G-Iii Apparel;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GIIX;Gores Holdings Viii Class A;2021-04-26T00:00:00;2022-09-16T00:00:00;Active
GIIXU;Gores Holdings Viii Unit;2021-02-25T00:00:00;2022-09-16T00:00:00;Active
GIIXW;Gores Holdings Viii Warrant;2021-04-23T00:00:00;2022-09-16T00:00:00;Active
GIL;Gildan Activewear;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
GILD;Gilead Sciences;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
GILT;Gilat Satellite Networks Ltd;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
GIM;Templeton Global Income Fund;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
GIPR;Generation Income Properties;2021-10-05T00:00:00;2022-09-16T00:00:00;Active
GIS;General Mills;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GIW;Giginternational1;2021-07-12T00:00:00;2022-09-16T00:00:00;Active
GIWWW;Giginternational1 Warrant;2021-07-12T00:00:00;2022-09-16T00:00:00;Active
GJO;Synthetic Fixed-Income Securities Synthetic Fixed-Income Securities On Behalf Of Strats;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GJR;Synthetic Fixed-Income Securities Strats Trust For Procter&Gamble Securities Series 2006-1;2007-05-17T00:00:00;2022-09-16T00:00:00;Active
GJS;Goldman Sachs Securities Strats Trust For Goldman Sachs Securities Series 2006-2;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GJT;Synthetic Fixed-Income Securities Synthetic Fixed-Income Securities Floating Rate Structured Repackaged Asset-Backed Trust Securities Certificates Series 2006-3;2007-05-16T00:00:00;2022-09-06T00:00:00;Active
GKOS;Glaukos;2015-06-25T00:00:00;2022-09-16T00:00:00;Active
GL;Globe Life;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
GLAD;Gladstone Capital;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GLBE;Global-E Online;2021-05-12T00:00:00;2022-09-16T00:00:00;Active
GLBL;Cartesian Growth Class A Ordinary Share;2021-04-27T00:00:00;2022-09-16T00:00:00;Active
GLBLW;Cartesian Growth Warrant;2021-04-28T00:00:00;2022-09-16T00:00:00;Active
GLBS;Globus Maritime;2008-08-11T00:00:00;2022-09-09T00:00:00;Active
GLBZ;Glen Burnie Bancorp;2007-05-16T00:00:00;2022-09-07T00:00:00;Active
GLDD;Great Lakes Dredge & Dock;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GLDG;Goldmining Common Shares;2020-10-06T00:00:00;2022-09-16T00:00:00;Active
GLG;Td Holdings;2013-08-13T00:00:00;2022-09-09T00:00:00;Active
GLLI;Globalink Investment;2021-12-23T00:00:00;2022-09-16T00:00:00;Active
GLLIR;Globalink Investment Rights;2021-12-23T00:00:00;2022-09-16T00:00:00;Active
GLLIU;Globalink Investment Unit;2021-12-07T00:00:00;2022-09-16T00:00:00;Active
GLLIW;Globalink Investment Warrants;2021-12-23T00:00:00;2022-09-16T00:00:00;Active
GLMD;Galmed Pharmaceuticals Ordinary Shares;2014-03-13T00:00:00;2022-09-16T00:00:00;Active
GLNG;Golar Lng;2007-05-11T00:00:00;2022-09-09T00:00:00;Active
GLO;Clough Global Opportunities Fund;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GLOB;Globant S.A.;2014-07-18T00:00:00;2022-09-16T00:00:00;Active
GLOP;Gaslog Partners Lp Common Units Representing Partnership Interests;2014-05-07T00:00:00;2022-09-09T00:00:00;Active
GLP;Global Partners Lp;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GLPG;Galapagos Nv American Depositary Shares;2015-05-14T00:00:00;2022-09-16T00:00:00;Active
GLPI;Gaming And Leisure Properties;2013-10-14T00:00:00;2022-09-16T00:00:00;Active
GLQ;Clough Global Equity Fund Clough Global Equity Fund Common Shares Of Beneficial Interest;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
GLRE;Greenlight Capital Re;2007-05-24T00:00:00;2022-09-16T00:00:00;Active
GLS;Gelesis Holdings;2022-01-14T00:00:00;2022-09-16T00:00:00;Active
GLSI;Greenwich Lifesciences;2020-09-25T00:00:00;2022-09-16T00:00:00;Active
GLT;Glatfelter Corp;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GLTO;Galecto;2020-11-02T00:00:00;2022-09-16T00:00:00;Active
GLU;Gabelli Global Utility Common Shares Of Beneficial Ownership;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GLUE;Monte Rosa Therapeutics;2021-06-24T00:00:00;2022-09-16T00:00:00;Active
GLV;Clough Global Dividend And Income Fund Common Shares Of Beneficial Interest;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GLW;Corning;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GLYC;Glycomimetics O;2014-01-10T00:00:00;2022-09-16T00:00:00;Active
GM;General Motors;2010-11-18T00:00:00;2022-09-09T00:00:00;Active
GMAB;Genmab A/S;2019-07-18T00:00:00;2022-09-16T00:00:00;Active
GMBL;Esports Entertainment;2010-07-07T00:00:00;2022-09-09T00:00:00;Active
GMBLW;Esports Entertainment Warrant;2020-04-14T00:00:00;2022-09-16T00:00:00;Active
GMBLZ;Esports Entertainment Warrant;2022-03-14T00:00:00;2022-09-16T00:00:00;Active
GMDA;Gamida Cell Ordinary Shares;2018-10-26T00:00:00;2022-09-16T00:00:00;Active
GME;Gamestop Corporation;2005-10-10T00:00:00;2022-09-09T00:00:00;Active
GMED;Globus Medical;2012-08-03T00:00:00;2022-09-16T00:00:00;Active
GMGI;Golden Matrix;2018-11-30T00:00:00;2022-09-09T00:00:00;Active
GMRE;Global Medical Reit Commo;2016-06-29T00:00:00;2022-09-09T00:00:00;Active
GMS;Gms;2016-05-26T00:00:00;2022-09-16T00:00:00;Active
GMTX;Gemini Therapeutics;2020-08-12T00:00:00;2022-09-16T00:00:00;Active
GMVD;G Medical Innovations Holdings Ordinary Shares;2021-06-25T00:00:00;2022-09-16T00:00:00;Active
GMVDW;G Medical Innovations Holdings Warrants;2021-06-25T00:00:00;2022-09-16T00:00:00;Active
GNE;Genie Energy;2011-10-26T00:00:00;2022-09-09T00:00:00;Active
GNFT;Genfit S.A. American Depositary Shares;2019-03-27T00:00:00;2022-09-16T00:00:00;Active
GNK;Genco Shipping & Trading;2015-07-20T00:00:00;2022-09-09T00:00:00;Active
GNL;Global Net Lease;2015-06-02T00:00:00;2022-09-09T00:00:00;Active
GNLN;Greenlane;2019-04-18T00:00:00;2022-09-09T00:00:00;Active
GNPX;Genprex;2018-03-29T00:00:00;2022-09-16T00:00:00;Active
GNRC;Generac Holdings;2010-02-11T00:00:00;2022-09-09T00:00:00;Active
GNS;Genius Ordinary Shares;2022-04-12T00:00:00;2022-09-16T00:00:00;Active
GNSS;Genasys;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GNT;Gamco Natural Resources Gold & Income Trust;2011-01-27T00:00:00;2022-09-16T00:00:00;Active
GNTA;Genenta Science S.P.A. American Depositary Shares;2021-12-15T00:00:00;2022-09-16T00:00:00;Active
GNTX;Gentex Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
GNTY;Guaranty Bancshares;2017-05-09T00:00:00;2022-09-09T00:00:00;Active
GNUS;Genius Brands International,;2016-11-21T00:00:00;2022-09-16T00:00:00;Active
GNW;Genworth Financial Inc;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GO;Grocery Outlet Holding;2019-06-20T00:00:00;2022-09-16T00:00:00;Active
GOCO;Gohealth;2020-07-15T00:00:00;2022-09-16T00:00:00;Active
GOED;1847 Goedeker;2020-07-31T00:00:00;2022-09-16T00:00:00;Active
GOEV;Canoo Class A;2019-04-16T00:00:00;2022-09-16T00:00:00;Active
GOEVW;Canoo Warrant;2019-04-16T00:00:00;2022-09-16T00:00:00;Active
GOF;Guggenheim Strategic Opportunities Fund Common Shares Of Beneficial Interest;2007-07-27T00:00:00;2022-09-16T00:00:00;Active
GOGL;Golden Ocean;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
GOGN;Gogreen Investments Class A Ordinary Shares;2021-12-13T00:00:00;2022-09-16T00:00:00;Active
GOGO;Gogo;2013-06-21T00:00:00;2022-09-16T00:00:00;Active
GOL;Gol Linhas Aereas Inteligentes S.A. Sponsored ADR Representing 2 Pfd Shares;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GOLD;Barrick Gold;2007-04-27T00:00:00;2022-09-09T00:00:00;Active
GOLF;Acushnet Holdings;2016-10-28T00:00:00;2022-09-09T00:00:00;Active
GOOD;Gladstone Commercial;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GOODO;Gladstone Commercial 6.00% Series G Cumulative Redeemable Preferred Stock Par Value $0.001 Per Share;2021-06-28T00:00:00;2022-09-09T00:00:00;Active
GOOG;Alphabet Inc Class C;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GOOGL;Alphabet Inc Class A;2007-04-27T00:00:00;2022-09-09T00:00:00;Active
GOOS;Canada Goose Holdings;2017-03-21T00:00:00;2022-09-16T00:00:00;Active
GORO;Gold Resource;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GOSS;Gossamer Bio;2019-02-08T00:00:00;2022-09-16T00:00:00;Active
GOTU;Gaotu Techedu American Depositary Shares;2019-06-06T00:00:00;2022-09-16T00:00:00;Active
GOVX;Geovax Labs;2020-09-25T00:00:00;2022-09-16T00:00:00;Active
GP;Georgia-Pacific;2020-08-28T00:00:00;2022-09-16T00:00:00;Active
GPC;Genuine Parts;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GPI;1 Automotive;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
GPK;Graphic Packaging Holding Company;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
GPL;Great Panther Mining Ordinary Shares;2008-10-27T00:00:00;2022-09-09T00:00:00;Active
GPMT;Granite Point Mortgage Trust;2017-06-23T00:00:00;2022-09-09T00:00:00;Active
GPN;Global Payments;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
GPP;Green Plains Partners Lp Common Units;2015-06-26T00:00:00;2022-09-09T00:00:00;Active
GPRE;Green Plains;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GPRK;Geopark Limited;2014-02-07T00:00:00;2022-09-09T00:00:00;Active
GPRO;Gopro O;2014-06-26T00:00:00;2022-09-16T00:00:00;Active
GPS;Gap;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GRAB;Grab;2021-12-02T00:00:00;2022-09-16T00:00:00;Active
GRABW;Grab Holdings Warrant;2021-12-02T00:00:00;2022-09-16T00:00:00;Active
GRAY;Graybug Vision;2020-09-25T00:00:00;2022-09-16T00:00:00;Active
GRBK;Green Brick Energy;2007-06-19T00:00:00;2022-09-09T00:00:00;Active
GRC;Gorman-Rupp Company;2007-05-09T00:00:00;2022-09-09T00:00:00;Active
GRCL;Gracell Biotechnologies;2021-01-08T00:00:00;2022-09-16T00:00:00;Active
GREE;Greenidge Generation Holdings Class A Common;2021-09-15T00:00:00;2022-09-09T00:00:00;Active
GRF;Eagle Capital Growth Fund;2007-06-08T00:00:00;2022-09-09T00:00:00;Active
GRFS;Grifols S.A.;2011-06-02T00:00:00;2022-09-09T00:00:00;Active
GRIL;Muscle Maker;2020-02-13T00:00:00;2022-09-16T00:00:00;Active
GRIN;Grindrod Shipping Holdings Ordinary Shares;2018-06-18T00:00:00;2022-09-09T00:00:00;Active
GRMN;Garmin Ltd.;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
GRNA;Greenlight Biosciences Holdings Pbc;2022-02-02T00:00:00;2022-09-16T00:00:00;Active
GRNAW;Greenlight Biosciences Holdings Pbc Warrant;2021-03-08T00:00:00;2022-09-16T00:00:00;Active
GRNQ;Greenpro Capital;2015-07-09T00:00:00;2022-09-09T00:00:00;Active
GROM;Grom Social Enterprises;2021-06-17T00:00:00;2022-09-16T00:00:00;Active
GROMW;Grom Social Enterprises Warrants;2021-06-17T00:00:00;2022-09-16T00:00:00;Active
GROV;Grove Collaborative Holdings Class A;2021-05-13T00:00:00;2022-09-16T00:00:00;Active
GROW;U.S. Global Investors Class A;2007-05-01T00:00:00;2022-09-16T00:00:00;Active
GROY;Gold Royalty;2021-03-09T00:00:00;2022-09-09T00:00:00;Active
GRPH;Graphite Bio;2021-06-25T00:00:00;2022-09-16T00:00:00;Active
GRPN;on;2011-11-04T00:00:00;2022-09-09T00:00:00;Active
GRTS;Gritstone Oncology;2018-09-28T00:00:00;2022-09-16T00:00:00;Active
GRTX;Galera Therapeutics;2019-11-07T00:00:00;2022-09-16T00:00:00;Active
GRVI;Grove;2021-06-24T00:00:00;2022-09-16T00:00:00;Active
GRVY;Gravity Co. ADS;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GRWG;Growgeneration;2016-11-11T00:00:00;2022-09-16T00:00:00;Active
GRX;The Gabelli Healthcare & Wellness Trust Common Shares Of Beneficial Interest;2007-06-29T00:00:00;2022-09-16T00:00:00;Active
GS;Goldman Sachs;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GSAT;Globalstar,;2007-05-08T00:00:00;2022-09-16T00:00:00;Active
GSBC;Great Southern Bancorp;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
GSBD;Goldman Sachs Bdc;2015-03-18T00:00:00;2022-09-09T00:00:00;Active
GSEV;Gores Holdings Vii, Class A;2021-04-15T00:00:00;2022-09-16T00:00:00;Active
GSEVU;Gores Holdings Vii Units;2021-02-23T00:00:00;2022-09-16T00:00:00;Active
GSEVW;Gores Holdings Vii Warrant;2021-04-15T00:00:00;2022-09-16T00:00:00;Active
GSHD;Goosehead Insurance;2018-04-27T00:00:00;2022-09-09T00:00:00;Active
GSIT;Gsi Technology;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GSK;Glaxosmithkline Plc;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
GSL;Global Ship Lease,;2008-08-15T00:00:00;2022-09-09T00:00:00;Active
GSM;Ferroglobe Plc Ordinary Shares;2015-12-24T00:00:00;2022-09-09T00:00:00;Active
GSMG;Glory Star New Media Holdings Ordinary Share;2018-09-12T00:00:00;2022-09-16T00:00:00;Active
GSMGW;Glory Star New Media Holdings Warrant Expiring 2/13/2025;2018-09-12T00:00:00;2022-09-16T00:00:00;Active
GSQB;G Squared Ascend Ii Class A Ordinary Shares;2021-08-05T00:00:00;2022-09-16T00:00:00;Active
GSQD;G Squared Ascend I Class A Ordinary Shares;2021-03-26T00:00:00;2022-09-16T00:00:00;Active
GSV;Gold Standard Ventures;2010-02-03T00:00:00;2022-09-16T00:00:00;Active
GT;The Goodyear Tire & Rubber Company;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GTBP;Gt Biopharma;2021-02-11T00:00:00;2022-09-09T00:00:00;Active
GTE;Gran Tierra Energy;2008-04-08T00:00:00;2022-09-09T00:00:00;Active
GTEC;Greenland Technologies Holding Ordinary Shares;2018-08-08T00:00:00;2022-09-16T00:00:00;Active
GTES;Gates Industrial Plc;2018-01-25T00:00:00;2022-09-16T00:00:00;Active
GTH;Genetron Holdings;2020-06-19T00:00:00;2022-09-16T00:00:00;Active
GTHX;G1 Therapeutics;2017-05-17T00:00:00;2022-09-16T00:00:00;Active
GTIM;Good Times Restaurants;2007-05-18T00:00:00;2022-09-09T00:00:00;Active
GTLB;Gitlab Class A;2021-10-14T00:00:00;2022-09-16T00:00:00;Active
GTLS;Chart Industries;2007-04-27T00:00:00;2022-09-16T00:00:00;Active
GTN;Gray Television;2007-05-07T00:00:00;2022-09-16T00:00:00;Active
GTPA;Gores Technology Partners;2021-05-06T00:00:00;2022-09-16T00:00:00;Active
GTPB;Gores Technology Partners Ii Class A;2021-05-05T00:00:00;2022-09-16T00:00:00;Active
GTPBU;Gores Technology Partners Ii Units;2021-03-12T00:00:00;2022-09-16T00:00:00;Active
GTPBW;Gores Technology Partners Ii Warrant;2021-05-06T00:00:00;2022-09-16T00:00:00;Active
GTX;Garrett Technologies;2021-05-03T00:00:00;2022-09-16T00:00:00;Active
GTXAP;Garrett Motion Series A Cumulative Convertible Preferred Stock;2021-05-28T00:00:00;2022-09-16T00:00:00;Active
GTY;Getty Realty Corp;2007-05-08T00:00:00;2022-09-09T00:00:00;Active
GTYH;Gty Technology;2016-11-18T00:00:00;2022-09-16T00:00:00;Active
GUG;Guggenheim Active Allocation Fund Common Shares Of Beneficial Interest;2021-11-24T00:00:00;2022-09-16T00:00:00;Active
GURE;Gulf Resources;2009-10-27T00:00:00;2022-09-09T00:00:00;Active
GUT;Gabelli Utility Trust;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GVA;Granite Construction;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
GVP;Gse Systems;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
GWH;Ess Tech,;2021-10-11T00:00:00;2022-09-16T00:00:00;Active
GWRE;Guidewire Software;2012-01-25T00:00:00;2022-09-16T00:00:00;Active
GWRS;Global Water Resources;2016-04-28T00:00:00;2022-09-16T00:00:00;Active
GWW;Grainger;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
GXO;Gxo Logistics;2021-08-02T00:00:00;2022-09-16T00:00:00;Active
GYRO;Gyrodyne, Llc;2015-09-01T00:00:00;2022-09-09T00:00:00;Active
H;Hyatt Hotels Corporation;2009-11-05T00:00:00;2022-09-09T00:00:00;Active
HA;Hawaiian;2007-05-09T00:00:00;2022-09-09T00:00:00;Active
HAE;Haemonetics Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
HAFC;Hanmi Financial;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
HAIN;The Hain Celestial;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
HAL;Halliburton Co.;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
HALL;Hallmark Financial Services;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
HALO;Halozyme Therapeutics;2007-05-10T00:00:00;2022-09-16T00:00:00;Active
HAPP;Happiness Development Class A Ordinary Shares;2019-10-25T00:00:00;2022-09-09T00:00:00;Active
HARP;Harpoon Therapeutics;2019-02-08T00:00:00;2022-09-16T00:00:00;Active
HAS;Hasbro;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
HAYN;Haynes International;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
HAYW;Hayward;2021-03-12T00:00:00;2022-09-16T00:00:00;Active
HBAN;Huntington Bancshares;2009-09-18T00:00:00;2022-09-09T00:00:00;Active
HBANM;Huntington Bancshares Incorporated Depositary Shares Each Representing A 1/1000Th Interest In A Share Of Huntington Series I Preferred Stock;2021-06-10T00:00:00;2022-09-09T00:00:00;Active
HBB;Hamilton Beach Brands Hldg Co;2017-10-02T00:00:00;2022-09-09T00:00:00;Active
HBCP;Home Bancorp;2008-10-03T00:00:00;2022-09-09T00:00:00;Active
HBI;Hanesbrands Inc;2006-09-06T00:00:00;2022-09-09T00:00:00;Active
HBIO;Harvard Bioscience;2013-10-21T00:00:00;2022-09-09T00:00:00;Active
HBM;Hudbay Minerals;2010-10-25T00:00:00;2022-09-09T00:00:00;Active
HBNC;Horizon Bancorp;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
HBT;Hbt Financial;2019-10-11T00:00:00;2022-09-09T00:00:00;Active
HCA;Hca Holdings;2011-03-10T00:00:00;2022-09-16T00:00:00;Active
HCAT;Health Catalyst;2019-07-25T00:00:00;2022-09-16T00:00:00;Active
HCC;Warrior Met Coal;2017-04-13T00:00:00;2022-09-09T00:00:00;Active
HCCI;Heritage-Crystal Clean;2008-03-12T00:00:00;2022-09-16T00:00:00;Active
HCDI;Harbor Custom Development;2020-08-28T00:00:00;2022-09-16T00:00:00;Active
HCDIW;Harbor Custom Development Warrant;2021-06-10T00:00:00;2022-09-16T00:00:00;Active
HCDIZ;Harbor Custom Development Warrant;2021-10-05T00:00:00;2022-09-16T00:00:00;Active
HCI;Hci;2012-10-25T00:00:00;2022-09-09T00:00:00;Active
HCIC;Hennessy Capital Investment V Class A;2021-03-08T00:00:00;2022-09-16T00:00:00;Active
HCICU;Hennessy Capital Investment V Units;2021-01-15T00:00:00;2022-09-16T00:00:00;Active
HCICW;Hennessy Capital Investment V Warrant;2021-03-08T00:00:00;2022-09-16T00:00:00;Active
HCII;Hudson Executive Investment Ii Class A;2021-03-29T00:00:00;2022-09-16T00:00:00;Active
HCIIU;Hudson Executive Investment Ii Unit;2021-01-22T00:00:00;2022-09-16T00:00:00;Active
HCIIW;Hudson Executive Investment Ii Warrant;2021-03-22T00:00:00;2022-09-16T00:00:00;Active
HCKT;Hackett;2008-01-31T00:00:00;2022-09-09T00:00:00;Active
HCM;Hutchmed;2016-03-17T00:00:00;2022-09-09T00:00:00;Active
HCP;Hashicorp;2019-11-04T00:00:00;2022-09-09T00:00:00;Active
HCSG;Healthcare Services;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
HCTI;Healthcare Triangle;2021-10-13T00:00:00;2022-09-16T00:00:00;Active
HCVI;Hennessy Capital Investment Vi Class A;2021-11-24T00:00:00;2022-09-16T00:00:00;Active
HCWB;Hcw Biologics;2021-07-20T00:00:00;2022-09-16T00:00:00;Active
HD;Home Depot;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
HDB;Hdfc Bank;2007-04-27T00:00:00;2022-09-09T00:00:00;Active
