date,open,high,low,close,volume,average,barCount
2025-09-26 16:00:00-04:00,255.46,255.47,255.39,255.46,6010331.0,255.46,47
2025-09-26 16:01:00-04:00,255.5,255.59,255.46,255.59,1631.0,255.497,9
2025-09-26 16:02:00-04:00,255.47,255.59,255.44,255.46,18751.0,255.462,29
2025-09-26 16:03:00-04:00,255.46,255.46,255.35,255.36,35490.0,255.457,11
2025-09-26 16:04:00-04:00,255.46,255.52,255.46,255.52,1703.0,255.466,3
2025-09-26 16:05:00-04:00,255.46,255.47,255.46,255.46,7904.0,255.461,2
2025-09-26 16:06:00-04:00,255.49,255.49,255.49,255.49,100.0,255.49,1
2025-09-26 16:07:00-04:00,255.49,255.49,255.46,255.46,1375.0,255.477,5
2025-09-26 16:08:00-04:00,255.46,255.46,255.46,255.46,830.0,255.46,4
2025-09-26 16:09:00-04:00,255.46,255.46,255.4,255.45,1075.0,255.446,5
2025-09-26 16:10:00-04:00,255.44,255.44,255.44,255.44,100.0,255.44,1
2025-09-26 16:11:00-04:00,255.44,255.45,255.44,255.45,566.0,255.448,4
2025-09-26 16:12:00-04:00,255.45,255.45,255.45,255.45,0.0,255.45,0
2025-09-26 16:13:00-04:00,255.48,255.49,255.47,255.49,1400.0,255.481,10
2025-09-26 16:14:00-04:00,255.49,255.5,255.49,255.5,2708.0,255.494,9
2025-09-26 16:15:00-04:00,255.5,255.51,255.5,255.51,981.0,255.501,4
2025-09-26 16:16:00-04:00,255.55,255.6,255.55,255.6,1239.0,255.571,9
2025-09-26 16:17:00-04:00,255.65,255.65,255.64,255.65,750.0,255.648,2
2025-09-26 16:18:00-04:00,255.64,255.7,255.64,255.7,3208.0,255.658,9
2025-09-26 16:19:00-04:00,255.75,255.76,255.46,255.74,13563.0,255.529,20
2025-09-26 16:20:00-04:00,255.73,255.76,255.73,255.76,2000.0,255.745,13
2025-09-26 16:21:00-04:00,255.76,255.8,255.76,255.8,750.0,255.787,3
2025-09-26 16:22:00-04:00,255.82,255.82,255.8,255.82,650.0,255.816,4
2025-09-26 16:23:00-04:00,255.87,255.87,255.75,255.75,2885.0,255.783,13
2025-09-26 16:24:00-04:00,255.72,255.78,255.72,255.78,900.0,255.747,6
2025-09-26 16:25:00-04:00,255.82,255.83,255.75,255.75,243.0,255.785,2
2025-09-26 16:26:00-04:00,255.75,255.77,255.75,255.75,1527.0,255.755,5
2025-09-26 16:27:00-04:00,255.74,255.75,255.6,255.6,400.0,255.673,3
2025-09-26 16:28:00-04:00,255.62,255.66,255.62,255.66,200.0,255.641,2
2025-09-26 16:29:00-04:00,255.66,255.66,255.65,255.66,200.0,255.66,1
2025-09-26 16:30:00-04:00,255.66,255.66,255.66,255.66,983.0,255.66,3
2025-09-26 16:31:00-04:00,255.7,255.75,255.66,255.66,673.0,255.69,5
2025-09-26 16:32:00-04:00,255.66,255.66,255.66,255.66,0.0,255.66,0
2025-09-26 16:33:00-04:00,255.67,255.67,255.66,255.66,490.0,255.662,2
2025-09-26 16:34:00-04:00,255.66,255.66,255.66,255.66,0.0,255.66,0
2025-09-26 16:35:00-04:00,255.66,255.66,255.66,255.66,0.0,255.66,0
2025-09-26 16:36:00-04:00,255.72,255.72,255.68,255.7,899.0,255.711,4
2025-09-26 16:37:00-04:00,255.7,255.7,255.7,255.7,0.0,255.7,0
2025-09-26 16:38:00-04:00,255.65,255.65,255.62,255.62,1465.0,255.635,5
2025-09-26 16:39:00-04:00,255.62,255.62,255.62,255.62,100.0,255.62,1
2025-09-26 16:40:00-04:00,255.63,255.63,255.62,255.63,100.0,255.626,1
2025-09-26 16:41:00-04:00,255.63,255.63,255.63,255.63,0.0,255.63,0
2025-09-26 16:42:00-04:00,255.63,255.63,255.63,255.63,0.0,255.63,0
2025-09-26 16:43:00-04:00,255.63,255.63,255.63,255.63,0.0,255.63,0
2025-09-26 16:44:00-04:00,255.46,255.65,255.46,255.65,1196.0,255.536,5
2025-09-26 16:45:00-04:00,255.64,255.66,255.64,255.65,656.0,255.649,4
2025-09-26 16:46:00-04:00,255.65,255.66,255.65,255.65,302.0,255.651,1
2025-09-26 16:47:00-04:00,255.65,255.65,255.65,255.65,0.0,255.65,0
2025-09-26 16:48:00-04:00,255.64,255.65,255.64,255.65,863.0,255.649,5
2025-09-26 16:49:00-04:00,255.46,255.46,255.46,255.46,13781.0,255.46,2
2025-09-26 16:50:00-04:00,255.62,255.63,255.62,255.62,595.0,255.62,1
2025-09-26 16:51:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 16:52:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 16:53:00-04:00,255.66,255.67,255.66,255.66,100.0,255.66,1
2025-09-26 16:54:00-04:00,255.66,255.66,255.66,255.66,0.0,255.66,0
2025-09-26 16:55:00-04:00,255.62,255.62,255.62,255.62,500.0,255.62,1
2025-09-26 16:56:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 16:57:00-04:00,255.62,255.62,255.62,255.62,100.0,255.62,1
2025-09-26 16:58:00-04:00,255.62,255.64,255.62,255.64,1149.0,255.629,2
2025-09-26 16:59:00-04:00,255.64,255.64,255.64,255.64,0.0,255.64,0
2025-09-26 17:00:00-04:00,255.62,255.62,255.62,255.62,221.0,255.62,1
2025-09-26 17:01:00-04:00,255.63,255.63,255.62,255.62,500.0,255.626,4
2025-09-26 17:02:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:03:00-04:00,255.63,255.63,255.63,255.63,200.0,255.63,1
2025-09-26 17:04:00-04:00,255.63,255.63,255.63,255.63,0.0,255.63,0
2025-09-26 17:05:00-04:00,255.68,255.7,255.68,255.7,511.0,255.696,3
2025-09-26 17:06:00-04:00,255.7,255.71,255.7,255.71,600.0,255.702,2
2025-09-26 17:07:00-04:00,255.7,255.75,255.7,255.75,400.0,255.717,4
2025-09-26 17:08:00-04:00,255.75,255.75,255.75,255.75,0.0,255.75,0
2025-09-26 17:09:00-04:00,255.69,255.7,255.68,255.7,619.0,255.692,4
2025-09-26 17:10:00-04:00,255.7,255.7,255.7,255.7,0.0,255.7,0
2025-09-26 17:11:00-04:00,255.75,255.75,255.75,255.75,100.0,255.75,1
2025-09-26 17:12:00-04:00,255.75,255.75,255.75,255.75,0.0,255.75,0
2025-09-26 17:13:00-04:00,255.75,255.75,255.75,255.75,0.0,255.75,0
2025-09-26 17:14:00-04:00,255.75,255.75,255.75,255.75,0.0,255.75,0
2025-09-26 17:15:00-04:00,255.75,255.75,255.75,255.75,0.0,255.75,0
2025-09-26 17:16:00-04:00,255.68,255.68,255.68,255.68,100.0,255.68,1
2025-09-26 17:17:00-04:00,255.62,255.65,255.62,255.64,453.0,255.633,3
2025-09-26 17:18:00-04:00,255.64,255.64,255.64,255.64,0.0,255.64,0
2025-09-26 17:19:00-04:00,255.67,255.67,255.67,255.67,120.0,255.67,1
2025-09-26 17:20:00-04:00,255.63,255.64,255.63,255.64,200.0,255.635,2
2025-09-26 17:21:00-04:00,255.62,255.62,255.6,255.6,1341.0,255.613,6
2025-09-26 17:22:00-04:00,255.6,255.62,255.6,255.62,3892.0,255.617,4
2025-09-26 17:23:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:24:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:25:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:26:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:27:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:28:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:29:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:30:00-04:00,255.62,255.62,255.62,255.62,0.0,255.62,0
2025-09-26 17:31:00-04:00,255.63,255.65,255.63,255.65,1069.0,255.646,3
2025-09-26 17:32:00-04:00,255.65,255.65,255.65,255.65,1100.0,255.65,2
2025-09-26 17:33:00-04:00,255.65,255.65,255.65,255.65,0.0,255.65,0
2025-09-26 17:34:00-04:00,255.65,255.65,255.65,255.65,0.0,255.65,0
2025-09-26 17:35:00-04:00,255.72,255.72,255.72,255.72,100.0,255.72,1
2025-09-26 17:36:00-04:00,255.72,255.72,255.72,255.72,0.0,255.72,0
2025-09-26 17:37:00-04:00,255.63,255.64,255.63,255.63,548.0,255.632,3
2025-09-26 17:38:00-04:00,255.61,255.61,255.6,255.6,309.0,255.606,3
2025-09-26 17:39:00-04:00,255.6,255.6,255.6,255.6,791.0,255.6,4
2025-09-26 17:40:00-04:00,255.6,255.6,255.6,255.6,0.0,255.6,0
2025-09-26 17:41:00-04:00,255.6,255.6,255.55,255.55,2348.0,255.556,10
2025-09-26 17:42:00-04:00,255.55,255.65,255.55,255.65,504.0,255.587,3
2025-09-26 17:43:00-04:00,255.64,255.64,255.64,255.64,300.0,255.64,2
2025-09-26 17:44:00-04:00,255.64,255.64,255.64,255.64,0.0,255.64,0
2025-09-26 17:45:00-04:00,255.55,255.55,255.55,255.55,190.0,255.55,1
2025-09-26 17:46:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 17:47:00-04:00,255.65,255.65,255.64,255.65,300.0,255.647,1
2025-09-26 17:48:00-04:00,255.65,255.65,255.65,255.65,0.0,255.65,0
2025-09-26 17:49:00-04:00,255.65,255.65,255.65,255.65,0.0,255.65,0
2025-09-26 17:50:00-04:00,255.6,255.6,255.58,255.58,439.0,255.594,2
2025-09-26 17:51:00-04:00,255.55,255.55,255.55,255.55,404.0,255.55,1
2025-09-26 17:52:00-04:00,255.58,255.58,255.53,255.53,1150.0,255.573,2
2025-09-26 17:53:00-04:00,255.53,255.53,255.53,255.53,0.0,255.53,0
2025-09-26 17:54:00-04:00,255.53,255.53,255.53,255.53,0.0,255.53,0
2025-09-26 17:55:00-04:00,255.53,255.53,255.53,255.53,0.0,255.53,0
2025-09-26 17:56:00-04:00,255.5,255.51,255.5,255.5,1000.0,255.502,1
2025-09-26 17:57:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 17:58:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 17:59:00-04:00,255.51,255.51,255.5,255.51,587.0,255.509,1
2025-09-26 18:00:00-04:00,255.51,255.51,255.51,255.51,0.0,255.51,0
2025-09-26 18:01:00-04:00,255.55,255.55,255.54,255.54,200.0,255.547,2
2025-09-26 18:02:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:03:00-04:00,255.51,255.51,255.5,255.5,430.0,255.502,3
2025-09-26 18:04:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 18:05:00-04:00,255.54,255.54,255.53,255.54,200.0,255.54,2
2025-09-26 18:06:00-04:00,255.52,255.52,255.51,255.51,298.0,255.513,2
2025-09-26 18:07:00-04:00,255.51,255.51,255.51,255.51,0.0,255.51,0
2025-09-26 18:08:00-04:00,255.53,255.53,255.53,255.53,200.0,255.53,2
2025-09-26 18:09:00-04:00,255.5,255.5,255.5,255.5,100.0,255.5,1
2025-09-26 18:10:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 18:11:00-04:00,255.5,255.5,255.5,255.5,232.0,255.5,1
2025-09-26 18:12:00-04:00,255.53,255.53,255.5,255.5,400.0,255.507,2
2025-09-26 18:13:00-04:00,255.5,255.51,255.5,255.51,954.0,255.504,4
2025-09-26 18:14:00-04:00,255.51,255.51,255.51,255.51,0.0,255.51,0
2025-09-26 18:15:00-04:00,255.54,255.54,255.54,255.54,2787.0,255.54,1
2025-09-26 18:16:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:17:00-04:00,255.54,255.54,255.54,255.54,923.0,255.54,2
2025-09-26 18:18:00-04:00,255.5,255.51,255.5,255.5,1200.0,255.5,2
2025-09-26 18:19:00-04:00,255.52,255.52,255.52,255.52,200.0,255.52,1
2025-09-26 18:20:00-04:00,255.52,255.52,255.52,255.52,0.0,255.52,0
2025-09-26 18:21:00-04:00,255.57,255.57,255.56,255.57,100.0,255.567,1
2025-09-26 18:22:00-04:00,255.57,255.57,255.57,255.57,0.0,255.57,0
2025-09-26 18:23:00-04:00,255.57,255.57,255.57,255.57,0.0,255.57,0
2025-09-26 18:24:00-04:00,255.57,255.57,255.57,255.57,0.0,255.57,0
2025-09-26 18:25:00-04:00,255.57,255.57,255.57,255.57,0.0,255.57,0
2025-09-26 18:26:00-04:00,255.55,255.55,255.55,255.55,485.0,255.55,1
2025-09-26 18:27:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:28:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:29:00-04:00,255.51,255.51,255.51,255.51,465.0,255.51,1
2025-09-26 18:30:00-04:00,255.54,255.54,255.53,255.54,100.0,255.536,1
2025-09-26 18:31:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:32:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:33:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:34:00-04:00,255.54,255.54,255.54,255.54,169.0,255.54,1
2025-09-26 18:35:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:36:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:37:00-04:00,255.54,255.54,255.54,255.54,0.0,255.54,0
2025-09-26 18:38:00-04:00,255.54,255.55,255.54,255.55,503.0,255.542,2
2025-09-26 18:39:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:40:00-04:00,255.56,255.57,255.56,255.56,200.0,255.563,1
2025-09-26 18:41:00-04:00,255.56,255.56,255.56,255.56,0.0,255.56,0
2025-09-26 18:42:00-04:00,255.55,255.55,255.55,255.55,100.0,255.55,1
2025-09-26 18:43:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:44:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:45:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:46:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:47:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:48:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:49:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:50:00-04:00,255.55,255.55,255.55,255.55,0.0,255.55,0
2025-09-26 18:51:00-04:00,255.55,255.55,255.51,255.51,202.0,255.53,2
2025-09-26 18:52:00-04:00,255.51,255.52,255.51,255.51,250.0,255.51,1
2025-09-26 18:53:00-04:00,255.51,255.51,255.51,255.51,100.0,255.51,1
2025-09-26 18:54:00-04:00,255.53,255.53,255.53,255.53,400.0,255.53,1
2025-09-26 18:55:00-04:00,255.51,255.51,255.5,255.5,284.0,255.504,2
2025-09-26 18:56:00-04:00,255.5,255.5,255.5,255.5,223.0,255.5,1
2025-09-26 18:57:00-04:00,255.5,255.5,255.5,255.5,250.0,255.5,1
2025-09-26 18:58:00-04:00,255.5,255.5,255.5,255.5,350.0,255.5,2
2025-09-26 18:59:00-04:00,255.51,255.51,255.5,255.5,350.0,255.503,2
2025-09-26 19:00:00-04:00,255.5,255.5,255.5,255.5,143.0,255.5,1
2025-09-26 19:01:00-04:00,255.5,255.5,255.5,255.5,250.0,255.5,1
2025-09-26 19:02:00-04:00,255.5,255.5,255.5,255.5,200.0,255.5,1
2025-09-26 19:03:00-04:00,255.5,255.5,255.5,255.5,250.0,255.5,1
2025-09-26 19:04:00-04:00,255.51,255.51,255.5,255.5,350.0,255.503,2
2025-09-26 19:05:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 19:06:00-04:00,255.5,255.5,255.5,255.5,225.0,255.5,2
2025-09-26 19:07:00-04:00,255.5,255.5,255.5,255.5,250.0,255.5,1
2025-09-26 19:08:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 19:09:00-04:00,255.5,255.5,255.5,255.5,1173.0,255.5,5
2025-09-26 19:10:00-04:00,255.5,255.5,255.5,255.5,216.0,255.5,1
2025-09-26 19:11:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 19:12:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 19:13:00-04:00,255.5,255.5,255.5,255.5,0.0,255.5,0
2025-09-26 19:14:00-04:00,255.49,255.49,255.49,255.49,100.0,255.49,1
2025-09-26 19:15:00-04:00,255.47,255.47,255.45,255.45,975.0,255.465,2
2025-09-26 19:16:00-04:00,255.45,255.45,255.45,255.45,0.0,255.45,0
2025-09-26 19:17:00-04:00,255.45,255.45,255.45,255.45,0.0,255.45,0
2025-09-26 19:18:00-04:00,255.48,255.54,255.48,255.54,601.0,255.52,3
2025-09-26 19:19:00-04:00,255.49,255.49,255.48,255.48,345.0,255.483,2
2025-09-26 19:20:00-04:00,255.48,255.48,255.48,255.48,0.0,255.48,0
2025-09-26 19:21:00-04:00,255.48,255.48,255.48,255.48,0.0,255.48,0
2025-09-26 19:22:00-04:00,255.48,255.5,255.48,255.5,493.0,255.49,2
2025-09-26 19:23:00-04:00,255.52,255.53,255.5,255.5,780.0,255.51,3
2025-09-26 19:24:00-04:00,255.48,255.48,255.48,255.48,156.0,255.48,1
2025-09-26 19:25:00-04:00,255.48,255.48,255.48,255.48,0.0,255.48,0
2025-09-26 19:26:00-04:00,255.49,255.49,255.49,255.49,260.0,255.49,1
2025-09-26 19:27:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 19:28:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 19:29:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 19:30:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 19:31:00-04:00,255.46,255.47,255.46,255.46,200.0,255.46,1
2025-09-26 19:32:00-04:00,255.46,255.46,255.46,255.46,0.0,255.46,0
2025-09-26 19:33:00-04:00,255.49,255.49,255.49,255.49,100.0,255.49,1
2025-09-26 19:34:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 19:35:00-04:00,255.49,255.49,255.49,255.49,0.0,255.49,0
2025-09-26 19:36:00-04:00,255.46,255.46,255.46,255.46,100.0,255.46,1
2025-09-26 19:37:00-04:00,255.46,255.46,255.46,255.46,0.0,255.46,0
2025-09-26 19:38:00-04:00,255.46,255.46,255.46,255.46,0.0,255.46,0
2025-09-26 19:39:00-04:00,255.46,255.46,255.46,255.46,0.0,255.46,0
2025-09-26 19:40:00-04:00,255.45,255.45,255.45,255.45,250.0,255.45,2
2025-09-26 19:41:00-04:00,255.45,255.45,255.45,255.45,0.0,255.45,0
2025-09-26 19:42:00-04:00,255.45,255.45,255.45,255.45,0.0,255.45,0
2025-09-26 19:43:00-04:00,255.47,255.47,255.47,255.47,100.0,255.47,1
2025-09-26 19:44:00-04:00,255.47,255.47,255.47,255.47,0.0,255.47,0
2025-09-26 19:45:00-04:00,255.47,255.47,255.47,255.47,0.0,255.47,0
2025-09-26 19:46:00-04:00,255.47,255.47,255.47,255.47,0.0,255.47,0
2025-09-26 19:47:00-04:00,255.45,255.45,255.45,255.45,200.0,255.45,1
2025-09-26 19:48:00-04:00,255.49,255.49,255.49,255.49,100.0,255.49,1
2025-09-26 19:49:00-04:00,255.47,255.47,255.47,255.47,200.0,255.47,1
2025-09-26 19:50:00-04:00,255.47,255.47,255.47,255.47,0.0,255.47,0
2025-09-26 19:51:00-04:00,255.47,255.47,255.47,255.47,0.0,255.47,0
2025-09-26 19:52:00-04:00,255.47,255.47,255.47,255.47,123.0,255.47,1
2025-09-26 19:53:00-04:00,255.48,255.48,255.46,255.46,1396.0,255.478,5
2025-09-26 19:54:00-04:00,255.46,255.46,255.46,255.46,0.0,255.46,0
2025-09-26 19:55:00-04:00,255.46,255.46,255.46,255.46,0.0,255.46,0
2025-09-26 19:56:00-04:00,255.47,255.47,255.47,255.47,199.0,255.47,1
2025-09-26 19:57:00-04:00,255.49,255.49,255.49,255.49,337.0,255.49,1
2025-09-26 19:58:00-04:00,255.49,255.49,255.49,255.49,1747.0,255.49,2
2025-09-26 19:59:00-04:00,255.53,255.54,255.49,255.49,200.0,255.511,2
